et_tdb,x,y,z,vx,vy,vz
649900869.1831291,0.8265314737243173,0.0350586895505357,-0.0986730453190563,-0.0006376683511782,0.0193444557400685,-0.0032590814559877
649944069.1831291,0.826159796275295,0.0447284671761093,-0.1002962412242304,-0.0008489890619546,0.0193342443966624,-0.0032336373578597
649987269.1831291,0.8256825398144367,0.0543925241578312,-0.1019066182794797,-0.0010599788669896,0.0193215743347902,-0.0032078068774239
650030469.1830888,0.8250998780748925,0.0640496329358593,-0.103503984531076,-0.0012706046795498,0.019306452840222,-0.0031815949757569
650073669.1830888,0.8244120012807439,0.0736985697250654,-0.1050881505227115,-0.0014808336243548,0.0192888877250756,-0.0031550066811075
650116869.1830888,0.8236191160387295,0.0833381147767371,-0.1066589293285496,-0.0016906330477291,0.0192688873218858,-0.0031280470867507
650160069.1830486,0.8227214452249473,0.0929670526372541,-0.1082161365851968,-0.0018999705275532,0.0192464604774429,-0.0031007213488238
650203269.1830486,0.8217192278666315,0.1025841724036295,-0.1097595905225899,-0.0021088138830075,0.0192216165464067,-0.0030730346841452
650246469.1830486,0.8206127190191116,0.1121882679758027,-0.1112891119937882,-0.0023171311841038,0.0191943653847042,-0.0030449923680191
650289669.1830486,0.8194021896380572,0.1217781383055785,-0.1128045245036644,-0.002524890760999,0.0191647173427188,-0.0030165997320265
650332869.1830084,0.8180879264471255,0.1313525876421106,-0.1143056542364888,-0.002732061213087,0.0191326832582769,-0.0029878621618057
650376069.1830084,0.8166702318011154,0.1409104257738297,-0.1157923300824009,-0.002938611417863,0.019098274449443,-0.0029587850948225
650419269.1830084,0.8151494235447493,0.1504504682667218,-0.1172643836627638,-0.0031445105395582,0.0190615027071276,-0.0029293740181326
650462469.1829681,0.8135258348671949,0.1599715366988662,-0.118721649354399,-0.0033497280375386,0.0190223802875179,-0.0028996344661391
650505669.1829681,0.8117998141524485,0.1694724588911466,-0.120163964312698,-0.0035542336744664,0.0189809199043389,-0.002869572018344
650548869.1829681,0.8099717248256959,0.1789520691340506,-0.1215911684936091,-0.0037579975242202,0.0189371347209522,-0.0028391922970984
650592069.1829681,0.8080419451957754,0.1884092084104804,-0.1230031046744999,-0.00396098997957,0.0188910383423006,-0.0028085009653516
650635269.1829278,0.8060108682938644,0.1978427246144996,-0.1243996184738929,-0.004163181759606,0.0188426448067075,-0.0027775037244009
650678469.1829278,0.8038789017085147,0.207251472765944,-0.1257805583700784,-0.0043645439169173,0.0187919685775372,-0.0027462063116443
650721669.1829278,0.8016464674171606,0.21663431522083,-0.1271457757186032,-0.0045650478445196,0.0187390245347259,-0.0027146144983376
650764869.1828877,0.799314001614225,0.2259901218774975,-0.1284951247686405,-0.0047646652825285,0.01868382796619,-0.0026827340873575
650808069.1828877,0.7968819545359571,0.2353177703784286,-0.1298284626782423,-0.0049633683245779,0.0186263945591212,-0.0026505709109721
650851269.1828877,0.7943507902821197,0.2446161463076861,-0.13114564952848,-0.0051611294239824,0.0185667403911746,-0.002618130828622
650894469.1828877,0.7917209866346623,0.253884143383922,-0.1324465483364776,-0.0053579213996407,0.0185048819215595,-0.0025854197247105
650937669.1828475,0.7889930348735079,0.2631206636489087,-0.1337310250673443,-0.0055537174416812,0.0184408359820393,-0.0025524435064083
650980869.1828475,0.7861674395895809,0.2723246176515481,-0.1349989486450111,-0.0057484911168485,0.0183746197678502,-0.0025192081014712
651024069.1828475,0.7832447184952052,0.2814949246273224,-0.1362501909619818,-0.0059422163736295,0.0183062508285449,-0.002485719456074
651067269.1828475,0.7802254022320068,0.290630512673149,-0.1374846268880039,-0.0061348675471205,0.0182357470587703,-0.0024519835326611
651110469.1828072,0.7771100341764458,0.2997303189176107,-0.1387021342776708,-0.006326419363635,0.0181631266889867,-0.0024180063078164
651153669.1828072,0.7738991702431088,0.3087932896865294,-0.1399025939769619,-0.0065168469450518,0.0180884082761357,-0.0023837937701523
651196869.1828072,0.7705933786858962,0.3178183806638671,-0.1410858898287349,-0.0067061258129052,0.0180116106942657,-0.0023493519182211
