orbit_id,mjd_tdb,x,y,z,vx,vy,vz
60232 (1999 VL148),59484.0008007215,1.1176784721110125,-3.2849848949363776,0.4888330803683,0.008464084683208525,0.0047527946361854536,6.6681200824010925e-06
60232 (1999 VL148),59484.50080072147,1.1219095538072532,-3.2826056721577253,0.48883599359432384,0.008460239193548597,0.004764096527332549,4.984571289655751e-06
60232 (1999 VL148),59485.00080072145,1.1261387083949825,-3.280220798362479,0.4888380647270548,0.008456376246416613,0.0047753986978638285,3.299747291666058e-06
60232 (1999 VL148),59485.50080072143,1.1303659271413504,-3.277830273418001,0.4888392931294626,0.00845249582536673,0.004786701119550116,1.6136503778222625e-06
60232 (1999 VL148),59486.000800721406,1.1345912013052957,-3.2754340972057885,0.48883967816566354,0.008448597913997963,0.004798003764077615,-7.371715212800382e-08
60232 (1999 VL148),59486.50080072139,1.1388145221375687,-3.273032269621515,0.488839219200926,0.008444682495955471,0.004809306603047496,-1.7623529881835923e-06
60232 (1999 VL148),59487.00080072137,1.1430358808807537,-3.27062479057508,0.48883791560167744,0.008440749554931948,0.004820609607975546,-3.452254810203245e-06
60232 (1999 VL148),59487.500800721355,1.147255268769294,-3.268211659990641,0.48883576673550655,0.00843679907466916,0.004831912750291845,-5.143420288014015e-06
60232 (1999 VL148),59488.00080072134,1.151472677029515,-3.265792877806664,0.4888327719711698,0.008432831038959537,0.004843216001340532,-6.8358470815379005e-06
60232 (1999 VL148),59488.500800721326,1.1556880968796528,-3.2633684439759665,0.488828930678597,0.00842884543164797,0.004854519332379648,-8.529532840914362e-06
60232 (1999 VL148),59489.00080072132,1.1599015195298785,-3.260938358465756,0.48882424222889453,0.008424842236633636,0.004865822714581079,-1.0224475206623701e-05
60232 (1999 VL148),59489.500800721304,1.164112936182328,-3.2585026212576764,0.48881870599435084,0.008420821437872051,0.004877126119030633,-1.1920671809623456e-05
60232 (1999 VL148),59490.0008007213,1.168322338031128,-3.2560612323478497,0.48881232134844155,0.008416783019377178,0.004888429516728259,-1.36181202714733e-05
60232 (1999 VL148),59490.50080072129,1.1725297162624282,-3.2536141917469195,0.48880508766583375,0.00841272696522368,0.0048997328785884324,-1.5316818204458857e-05
60232 (1999 VL148),59491.00080072129,1.1767350620544312,-3.2511614994800953,0.48879700432239137,0.008408653259549308,0.004911036175440759,-1.7016763211718557e-05
60232 (1999 VL148),59491.50080072128,1.1809383665774242,-3.2487031555871893,0.4887880706951775,0.008404561886557388,0.004922339378030789,-1.871795288734988e-05
60232 (1999 VL148),59492.00080072128,1.1851396209938134,-3.2462391601226637,0.4887782861624618,0.008400452830519389,0.004933642457021107,-2.0420384816508897e-05
60232 (1999 VL148),59492.50080072128,1.1893388164581589,-3.2437695131556703,0.4887676501037228,0.008396326075777583,0.004944945382992717,-2.2124056575494825e-05
60232 (1999 VL148),59493.00080072128,1.1935359441172093,-3.24129421477009,0.48875616189965343,0.00839218160674775,0.004956248126446747,-2.38289657318062e-05
60232 (1999 VL148),59493.50080072129,1.1977309951099404,-3.238813265064572,0.48874382093216473,0.008388019407921894,0.004967550657806529,-2.5535109844171226e-05
60232 (1999 VL148),59494.00080072129,1.201923960567593,-3.2363266641525743,0.4887306265843918,0.00838383946387092,0.0049788529474200675,-2.7242486462543663e-05
60232 (1999 VL148),59494.5008007213,1.2061148316137154,-3.233834412162398,0.48871657824069503,0.008379641759247245,0.004990154965562934,-2.89510931280601e-05
60232 (1999 VL148),59495.000800721304,1.2103035993642004,-3.231336509237223,0.4887016752866675,0.008375426278787292,0.005001456682441607,-3.066092737293892e-05
60232 (1999 VL148),59495.50080072131,1.2144902549273329,-3.2288329555351427,0.488685917109138,0.008371193007313737,0.005012758068197287,-3.237198672033175e-05
60232 (1999 VL148),59496.00080072132,1.21867478940383,-3.2263237512291987,0.48866930309617795,0.008366941929737496,0.005024059092910191,-3.408426868410251e-05
60232 (1999 VL148),59496.50080072133,1.222857193886886,-3.2238088965074017,0.48865183263710077,0.008362673031059335,0.005035359726604315,-3.579777076853879e-05
60232 (1999 VL148),59497.00080072134,1.22703745946222,-3.221288391572768,0.4886335051224737,0.008358386296371026,0.005046659939252664,-3.751249046798043e-05
60232 (1999 VL148),59497.500800721355,1.2312155772081186,-3.2187622366433355,0.4886143199441164,0.008354081710855919,0.0050579597007829125,-3.922842526635998e-05
60232 (1999 VL148),59498.00080072137,1.2353915381954832,-3.216230431952189,0.48859427649511133,0.008349759259788855,0.00506925898108344,-4.094557263665307e-05
60232 (1999 VL148),59498.500800721384,1.2395653334878758,-3.2136929777474794,0.48857337416980684,0.008345418928535311,0.005080557750009672,-4.266393004023262e-05
60232 (1999 VL148),59499.000800721406,1.2437369541415628,-3.211149874292437,0.48855161236382405,0.008341060702549653,0.005091855977390626,-4.438349492612401e-05
60232 (1999 VL148),59499.50080072142,1.2479063912055597,-3.2086011218653776,0.48852899047406073,0.008336684567372453,0.00510315363303555,-4.6104264730169146e-05
60232 (1999 VL148),59500.00080072144,1.2520736357216735,-3.206046720759724,0.4885055078987036,0.008332290508626754,0.005114450686740498,-4.782623687409515e-05
60232 (1999 VL148),59500.500800721464,1.2562386787245416,-3.203486671283996,0.4884811640372294,0.008327878512013233,0.005125747108294674,-4.954940876450778e-05
60232 (1999 VL148),59501.000800721486,1.2604015112416709,-3.2009209737618214,0.4884559582904162,0.008323448563304291,0.005137042867486362,-5.127377779181024e-05
60232 (1999 VL148),59501.50080072151,1.2645621242934697,-3.1983496285319366,0.4884298900603523,0.008319000648337,0.005148337934108222,-5.299934132907977e-05
60232 (1999 VL148),59502.00080072153,1.26872050889328,-3.195772635948174,0.4884029587504428,0.008314534753005014,0.005159632277961764,-5.472609673090926e-05
60232 (1999 VL148),59502.50080072156,1.2728766560474032,-3.193189996379466,0.4883751637654207,0.00831005086324953,0.0051709258688607505,-5.645404133225104e-05
60232 (1999 VL148),59503.00080072159,1.2770305567551214,-3.1906017102098336,0.4883465045113573,0.008305548965049406,0.00518221867663335,-5.81831724472885e-05
60232 (1999 VL148),59503.50080072161,1.281182202008713,-3.1880077778383797,0.4883169803956722,0.008301029044410674,0.005193510671122848,-5.99134873683683e-05
60232 (1999 VL148),59504.000800721646,1.2853315827934626,-3.1854081996792813,0.4882865908271431,0.008296491087355654,0.00520480182218676,-6.164498336502225e-05
60232 (1999 VL148),59504.500800721675,1.2894786900876702,-3.182802976161785,0.4882553352159201,0.008291935079911923,0.005216092099694239,-6.33776576831242e-05
60232 (1999 VL148),59505.000800721704,1.2936235148626467,-3.1801921077302007,0.4882232129735363,0.008287361008101497,0.005227381473521735,-6.511150754420661e-05
60232 (1999 VL148),59505.50080072174,1.2977660480827122,-3.177575594843897,0.4881902235129193,0.00828276885793047,0.005238669913546887,-6.684653014495437e-05
60232 (1999 VL148),59506.00080072177,1.3019062807051813,-3.1749534379773086,0.48815636624840586,0.008278158615379476,0.005249957389640742,-6.858272265692343e-05
60232 (1999 VL148),59506.500800721806,1.3060442036803528,-3.172325637619936,0.48812164059575314,0.008273530266395298,0.005261243871658437,-7.0320082226488e-05
60232 (1999 VL148),59507.00080072185,1.310179807951489,-3.169692194276358,0.4880860459721499,0.00826888379688386,0.005272529329428551,-7.205860597501762e-05
60232 (1999 VL148),59507.500800721886,1.3143130844547926,-3.1670531084662503,0.48804958179623237,0.008264219192704864,0.005283813732741377,-7.37982909992988e-05
60232 (1999 VL148),59508.00080072192,1.3184440241193849,-3.164408380724403,0.488012247488093,0.008259536439668248,0.005295097051336435,-7.55391343721845e-05
60232 (1999 VL148),59508.500800721966,1.3225726178672779,-3.161758011600753,0.4879740424692939,0.008254835523532605,0.005306379254889566,-7.72811331434546e-05
60232 (1999 VL148),59509.00080072201,1.326698856613352,-3.159102001660419,0.48793496616287846,0.008250116430005543,0.0053176603129999655,-7.902428434086793e-05
60232 (1999 VL148),59509.50080072205,1.330822731265328,-3.156440351483741,0.48789501799338075,0.008245379144746027,0.005328940195177507,-8.076858497136426e-05
60232 (1999 VL148),59510.0008007221,1.334944232723745,-3.153773061666328,0.4878541973868368,0.008240623653368553,0.005340218870830688,-8.251403202238746e-05
60232 (1999 VL148),59510.50080072215,1.3390633518819395,-3.151100132819115,0.48781250377079355,0.00823584994144899,0.005351496309255514,-8.426062246328194e-05
60232 (1999 VL148),59511.00080072219,1.3431800796260278,-3.148421565568414,0.48776993657431655,0.008231057994531898,0.005362772479625576,-8.600835324673334e-05
60232 (1999 VL148),59511.50080072224,1.3472944068348927,-3.145737360555989,0.4877264952279997,0.00822624779813903,0.005374047350983502,-8.775722131020166e-05
60232 (1999 VL148),59512.00080072229,1.3514063243801728,-3.1430475184391136,0.4876821791639723,0.00822141933777876,0.005385320892233931,-8.950722357731113e-05
60232 (1999 VL148),59512.50080072235,1.3555158231262614,-3.140352039890645,0.4876369878159036,0.008216572598956105,0.005396593072138105,-9.125835695917477e-05
60232 (1999 VL148),59513.0008007224,1.3596228939303043,-3.1376509255990968,0.48759092061901066,0.008211707567183093,0.005407863859310046,-9.301061835560015e-05
60232 (1999 VL148),59513.50080072246,1.3637275276422076,-3.1349441762687125,0.48754397701006424,0.008206824227989155,0.005419133222214324,-9.476400465619384e-05
60232 (1999 VL148),59514.00080072252,1.367829715104649,-3.1322317926195407,0.48749615642739075,0.008201922566931355,0.0054304011291653005,-9.651851274131173e-05
60232 (1999 VL148),59514.50080072258,1.3719294471530932,-3.1295137753875117,0.48744745831088043,0.008197002569604156,0.005441667548327723,-9.827413948285818e-05
60232 (1999 VL148),59515.00080072264,1.3760267146158138,-3.1267901253245083,0.4873978821019882,0.008192064221648608,0.005452932447718514,-0.00010003088174494559
60232 (1999 VL148),59515.5008007227,1.3801215083139193,-3.124060843198443,0.4873474272437398,0.00818710750876082,0.005464195795209602,-0.00010178873638439054
60232 (1999 VL148),59516.000800722766,1.3842138190613789,-3.1213259297933265,0.48729609318073286,0.008182132416699585,0.005475457558531584,-0.00010354770025107073
60232 (1999 VL148),59516.50080072283,1.3883036376650608,-3.118585385909339,0.48724387935914293,0.00817713893129312,0.00548671770527804,-0.0001053077701881496
60232 (1999 VL148),59517.0008007229,1.392390954924765,-3.1158392123628995,0.48719078522672654,0.008172127038444893,0.005497976202910354,-0.00010706894303216872
60232 (1999 VL148),59517.50080072297,1.3964757616332628,-3.113087409986724,0.4871368102328214,0.008167096724138543,0.005509233018762843,-0.00010883121561303935
60232 (1999 VL148),59518.000800723035,1.4005580485763383,-3.1103299796298955,0.4870819538283533,0.008162047974441927,0.0055204881200480675,-0.00011059458475393634
60232 (1999 VL148),59518.50080072311,1.4046378065328313,-3.1075669221579187,0.4870262154658377,0.008156980775510322,0.0055317414738621775,-0.00011235904727110416
60232 (1999 VL148),59519.00080072318,1.4087150262746826,-3.10479823845278,0.4869695945993844,0.008151895113588868,0.00554299304719022,-0.00011412459997361675
60232 (1999 VL148),59519.50080072325,1.4127896985669774,-3.102023929412996,0.48691209068469965,0.008146790975014325,0.00555424280691126,-0.00011589123966306426
60232 (1999 VL148),59520.000800723334,1.4168618141679927,-3.099243995953673,0.48685370317909116,0.008141668346216192,0.005565490719803305,-0.00011765896313321476
60232 (1999 VL148),59520.50080072341,1.4209313638292436,-3.0964584390065504,0.4867944315414722,0.008136527213717293,0.00557673675254794,-0.00011942776716964971
60232 (1999 VL148),59521.00080072349,1.4249983382955296,-3.09366725952005,0.48673427523236457,0.008131367564133905,0.005587980871734661,-0.00012119764854937195
60232 (1999 VL148),59521.50080072357,1.4290627283049813,-3.090870458459323,0.4866732337139045,0.008126189384175503,0.0055992230438648505,-0.00012296860404042032
60232 (1999 VL148),59522.00080072365,1.433124524589109,-3.0880680368062903,0.48661130644984607,0.008120992660644177,0.005610463235355424,-0.0001247406304014703
60232 (1999 VL148),59522.500800723734,1.437183717872845,-3.085259995559684,0.4865484929055669,0.008115777380433817,0.005621701412542115,-0.00012651372438145128
60232 (1999 VL148),59523.000800723814,1.4412402988745934,-3.0824463357350886,0.48648479254807186,0.00811054353052906,0.005632937541682415,-0.0001282878827191657
60232 (1999 VL148),59523.5008007239,1.4452942583062705,-3.0796270583649785,0.4864202048459999,0.008105291098004145,0.005644171588958189,-0.0001300631021429312
60232 (1999 VL148),59524.00080072399,1.4493455868733542,-3.0768021644987558,0.48635472926962797,0.008100020070021658,0.005655403520477965,-0.0001318393793702283
60232 (1999 VL148),59524.500800724076,1.4533942752749238,-3.073971655202787,0.4862883652908776,0.008094730433831195,0.005666633302278932,-0.0001336167111073809
60232 (1999 VL148),59525.00080072416,1.4574403142037065,-3.0711355315604356,0.4862211123833198,0.008089422176768016,0.005677860900328655,-0.00013539509404924882
60232 (1999 VL148),59525.50080072426,1.4614836943461165,-3.068293794672099,0.48615297002217983,0.008084095286251699,0.005689086280526554,-0.0001371745248789375
60232 (1999 VL148),59526.000800724345,1.4655244063822992,-3.065446445655245,0.4860839376843473,0.008078749749784812,0.005700309408705129,-0.00013895500026753563
60232 (1999 VL148),59526.50080072444,1.469562440986173,-3.062593485644436,0.48601401484837614,0.008073385554951623,0.005711530250631006,-0.00014073651687387554
60232 (1999 VL148),59527.000800724534,1.4735977888254668,-3.0597349157913727,0.4859432009944963,0.008068002689416872,0.005722748772005768,-0.00014251907134430267
60232 (1999 VL148),59527.50080072463,1.4776304405617628,-3.0568707372649158,0.48587149560461573,0.008062601140924589,0.0057339649384666605,-0.00014430266031247897
60232 (1999 VL148),59528.00080072472,1.481660386850535,-3.0540009512511284,0.48579889816233024,0.008057180897296986,0.005745178715587106,-0.00014608728039918698
60232 (1999 VL148),59528.50080072482,1.485687618341187,-3.0511255589532995,0.4857254081529281,0.008051741946433452,0.0057563900688771255,-0.000147872928212168
60232 (1999 VL148),59529.00080072492,1.4897121256770915,-3.0482445615919813,0.4856510250633975,0.008046284276309578,0.005767598963783651,-0.00014965960034596815
60232 (1999 VL148),59529.500800725014,1.4937338994956282,-3.045357960405016,0.4855757483824319,0.0080408078749763,0.00577880536569072,-0.00015144729338180092
60232 (1999 VL148),59530.000800725116,1.4977529304282202,-3.0424657566475712,0.48549957760043805,0.008035312730559092,0.005790009239919612,-0.0001532360038874205
60232 (1999 VL148),59530.50080072522,1.5017692091003725,-3.0395679515921663,0.48542251220954047,0.008029798831257248,0.005801210551728915,-0.00015502572841701381
60232 (1999 VL148),59531.00080072532,1.505782726131708,-3.0366645465287117,0.48534455170359314,0.008024266165343252,0.005812409266314522,-0.00015681646351110336
60232 (1999 VL148),59531.50080072542,1.509793472136004,-3.0337555427645335,0.4852656955781812,0.008018714721162187,0.005823605348809582,-0.00015860820569645094
60232 (1999 VL148),59532.000800725524,1.5138014377212279,-3.0308409416244055,0.48518594333062937,0.008013144487131247,0.0058347987642844365,-0.00016040095148598353
60232 (1999 VL148),59532.500800725626,1.5178066134895747,-3.0279207444505842,0.48510529446001105,0.008007555451739284,0.0058459894777465,-0.000162194697378726
60232 (1999 VL148),59533.000800725735,1.5218089900375003,-3.024994952602837,0.4850237484671527,0.008001947603546444,0.005857177454140114,-0.00016398943985973177
60232 (1999 VL148),59533.500800725844,1.5258085579557592,-3.0220635674584746,0.4849413048546415,0.00799632093118384,0.0058683626583464115,-0.0001657851754000312
60232 (1999 VL148),59534.000800725946,1.5298053078294394,-3.019126590412384,0.48485796312683294,0.007990675423353275,0.005879545055183131,-0.00016758190045658428
60232 (1999 VL148),59534.500800726055,1.5337992302379964,-3.01618402287706,0.484773722789858,0.007985011068827055,0.005890724609404451,-0.0001693796114722295
60232 (1999 VL148),59535.000800726164,1.5377903157552903,-3.0132358662826335,0.48468858335162956,0.007979327856447794,0.005901901285700803,-0.00017117830487565176
60232 (1999 VL148),59535.50080072627,1.5417785549496204,-3.010282122076909,0.48460254432184946,0.007973625775128307,0.005913075048698673,-0.0001729779770813459
60232 (1999 VL148),59536.00080072639,1.5457639383837591,-3.007322791725391,0.4845156052120152,0.007967904813851503,0.005924245862960433,-0.00017477862448958634
60232 (1999 VL148),59536.5008007265,1.5497464566149874,-3.0043578767113206,0.4844277655354282,0.007962164961670357,0.005935413692984143,-0.00017658024348639985
60232 (1999 VL148),59537.000800726615,1.5537261001951315,-3.0013873785357066,0.4843390248072016,0.007956406207707887,0.005946578503203372,-0.00017838283044354242
60232 (1999 VL148),59537.50080072673,1.5577028596705964,-2.9984112987173566,0.484249382544265,0.007950628541157165,0.0059577402579870185,-0.00018018638171847555
60232 (1999 VL148),59538.00080072684,1.5616767255824007,-2.9954296387929076,0.48415883826537287,0.007944831951281378,0.005968898921639133,-0.00018199089365434967
60232 (1999 VL148),59538.500800726964,1.5656476884662118,-2.9924424003168655,0.48406739149111244,0.007939016427413874,0.005980054458398765,-0.00018379636257998596
60232 (1999 VL148),59539.00080072708,1.5696157388523821,-2.989449584861628,0.48397504174390904,0.007933181958958277,0.0059912068324397974,-0.00018560278480986335
60232 (1999 VL148),59539.5008007272,1.573580867265984,-2.9864511940175262,0.4838817885480352,0.007927328535388587,0.0060023560078707894,-0.0001874101566441029
60232 (1999 VL148),59540.00080072732,1.5775430642268422,-2.9834472293928513,0.4837876314296168,0.007921456146249319,0.006013501948734844,-0.00018921847436845522
60232 (1999 VL148),59540.50080072744,1.5815023202495735,-2.9804376926138887,0.48369256991663967,0.007915564781155664,0.006024644619009468,-0.00019102773425429048
60232 (1999 VL148),59541.00080072756,1.5854586258436192,-2.977422585324953,0.4835966035389593,0.00790965442979365,0.006035783982606443,-0.00019283793255858847
60232 (1999 VL148),59541.500800727685,1.5894119715132815,-2.9744019091884195,0.4834997318283043,0.007903725081920323,0.006046920003371714,-0.00019464906552392903
60232 (1999 VL148),59542.00080072781,1.5933623477577585,-2.9713756658847554,0.4834019543182867,0.007897776727363946,0.006058052645085277,-0.0001964611293784821
60232 (1999 VL148),59542.50080072793,1.597309745071181,-2.968343857112555,0.483303270544408,0.00789180935602421,0.00606918187146107,-0.00019827412033600247
60232 (1999 VL148),59543.00080072806,1.6012541539426468,-2.965306484588574,0.48320368004406655,0.007885822957872442,0.006080307646146889,-0.00020008803459582204
60232 (1999 VL148),59543.50080072819,1.6051955648562584,-2.9622635500477594,0.48310318235656435,0.00787981752295185,0.006091429932724297,-0.00020190286834284154
60232 (1999 VL148),59544.00080072832,1.6091339682911567,-2.9592150552432828,0.4830017770231144,0.007873793041377749,0.006102548694708545,-0.000203718617747524
60232 (1999 VL148),59544.50080072845,1.6130693547215584,-2.9561610019465743,0.4828994635868479,0.007867749503337799,0.006113663895548503,-0.0002055352789658944
60232 (1999 VL148),59545.00080072858,1.6170017146167932,-2.953101391947359,0.48279624159282186,0.007861686899092273,0.006124775498626586,-0.00020735284813952351
60232 (1999 VL148),59545.50080072871,1.6209310384413382,-2.9500362270536877,0.4826921105880272,0.007855605218974304,0.006135883467258704,-0.00020917132139553016
60232 (1999 VL148),59546.00080072884,1.6248573166548559,-2.946965509091966,0.48258707012139346,0.007849504453390154,0.006146987764694212,-0.0002109906948465786
60232 (1999 VL148),59546.50080072898,1.6287805397122304,-2.943889239906995,0.48248111974379815,0.007843384592819474,0.006158088354115846,-0.00021281096459086326
60232 (1999 VL148),59547.00080072912,1.6327006980636032,-2.9408074213619995,0.48237425900807296,0.007837245627815587,0.006169185198639703,-0.00021463212671211495
60232 (1999 VL148),59547.50080072925,1.6366177821544114,-2.9377200553386627,0.48226648746901146,0.007831087549005751,0.00618027826131519,-0.00021645417727958732
60232 (1999 VL148),59548.00080072939,1.6405317824254244,-2.9346271437371616,0.48215780468337643,0.007824910347091462,0.006191367505124992,-0.0002182771123480586
60232 (1999 VL148),59548.500800729526,1.6444426893127808,-2.9315286884761953,0.4820482102099063,0.007818714012848704,0.006202452892985049,-0.00022010092795782601
60232 (1999 VL148),59549.00080072967,1.6483504932480262,-2.928424691493025,0.48193770360932353,0.007812498537128267,0.006213534387744534,-0.0002219256201347001
60232 (1999 VL148),59549.50080072981,1.65225518465815,-2.925315154743503,0.4818262844443414,0.0078062639108560155,0.00622461195218582,-0.00022375118489000164
60232 (1999 VL148),59550.00080072995,1.6561567539656237,-2.9222000802021064,0.48171395227967084,0.007800010125033184,0.006235685549024479,-0.0002255776182205605
60232 (1999 VL148),59550.50080073009,1.660055191588437,-2.91907946986197,0.4816007066820278,0.007793737170736666,0.006246755140909251,-0.00022740491610870892
60232 (1999 VL148),59551.00080073024,1.6639504879401394,-2.915953325734925,0.4814865472201413,0.007787445039119323,0.006257820690422037,-0.00022923307452227953
60232 (1999 VL148),59551.500800730384,1.6678426334298737,-2.912821649851524,0.48137147346475906,0.007781133721410253,0.006268882160077888,-0.00023106208941460179
60232 (1999 VL148),59552.00080073053,1.6717316184624178,-2.909684444261081,0.4812554849886569,0.007774803208915108,0.006279939512324997,-0.00023289195672450153
60232 (1999 VL148),59552.500800730675,1.6756174334382212,-2.9065417110317027,0.4811385813666442,0.007768453493016383,0.0062909927095446795,-0.0002347226723762967
60232 (1999 VL148),59553.00080073082,1.6795000687534434,-2.9033934522503206,0.48102076217557155,0.007762084565173719,0.006302041714051378,-0.0002365542322797956
60232 (1999 VL148),59553.500800730966,1.6833795147999935,-2.900239670022728,0.4809020269943396,0.007755696416924202,0.006313086488092648,-0.00023838663233029635
60232 (1999 VL148),59554.00080073112,1.6872557619655686,-2.8970803664736087,0.48078237540390345,0.007749289039882656,0.00632412699384914,-0.00024021986840858317
60232 (1999 VL148),59554.500800731264,1.6911288006336926,-2.893915543746574,0.48066180698728234,0.007742862425741954,0.00633516319343461,-0.0002420539363809284
60232 (1999 VL148),59555.00080073142,1.6949986211837555,-2.890745204004195,0.4805403213295656,0.007736416566273322,0.0063461950488958845,-0.00024388883209909042
60232 (1999 VL148),59555.50080073156,1.6988652139910527,-2.8875693494280354,0.48041791801791967,0.007729951453326637,0.006357222522212871,-0.000245724551400314
60232 (1999 VL148),59556.000800731716,1.702728569426824,-2.884387982218686,0.4802945966415968,0.007723467078830734,0.006368245575298524,-0.0002475610901073299
60232 (1999 VL148),59556.50080073187,1.7065886778582928,-2.8812011045958,0.4801703567919424,0.0077169634347937135,0.006379264169998842,-0.0002493984440283619
60232 (1999 VL148),59557.00080073202,1.7104455296487082,-2.878008718798121,0.4800451980624002,0.007710440513303255,0.00639027826809284,-0.00025123660895712014
60232 (1999 VL148),59557.500800732174,1.7142991151573814,-2.8748108270835226,0.4799191200485209,0.007703898306526919,0.006401287831292524,-0.0002530755806728108
60232 (1999 VL148),59558.00080073233,1.7181494247397286,-2.871607431729037,0.4797921223479691,0.007697336806712467,0.006412292821242873,-0.00025491535494013857
60232 (1999 VL148),59558.50080073248,1.7219964487473087,-2.8683985350308916,0.4796642045605306,0.007690756006188173,0.006423293199521793,-0.00025675592750930894
60232 (1999 VL148),59559.00080073263,1.7258401775278664,-2.8651841393045423,0.47953536628812055,0.007684155897363149,0.006434288927640084,-0.0002585972941160355
60232 (1999 VL148),59559.500800732785,1.7296806014253698,-2.861964246884704,0.4794056071347882,0.007677536472727654,0.006445279967041402,-0.0002604394504815478
60232 (1999 VL148),59560.00080073294,1.7335177107800535,-2.8587388601253902,0.4792749267067278,0.007670897724853432,0.006456266279102198,-0.00026228239231259557
60232 (1999 VL148),59560.50080073309,1.737351495928458,-2.8555079813999398,0.4791433246122827,0.007664239646394037,0.006467247825131667,-0.00026412611530146493
60232 (1999 VL148),59561.00080073325,1.7411819472034717,-2.852271613101056,0.4790108004619539,0.007657562230085171,0.0064782245663716756,-0.00026597061512598
60232 (1999 VL148),59561.5008007334,1.7450090549343709,-2.8490297576408365,0.4788773538684068,0.007650865468745022,0.006489196463996698,-0.00026781588744952513
60232 (1999 VL148),59562.000800733564,1.7488328094468613,-2.8457824174508097,0.47874298444647934,0.0076441493552746155,0.006500163479113722,-0.0002696619279210521
60232 (1999 VL148),59562.50080073372,1.7526532010631208,-2.8425295949819662,0.4786076918131882,0.007637413882658171,0.006511125572762163,-0.00027150873217509806
60232 (1999 VL148),59563.00080073388,1.7564702201018392,-2.8392712927047956,0.4784714755877367,0.00763065904396347,0.006522082705913754,-0.0002733562958318037
60232 (1999 VL148),59563.50080073403,1.7602838568782624,-2.8360075131093176,0.4783343353915216,0.007623884832342219,0.006533034839472436,-0.0002752046144969306
60232 (1999 VL148),59564.00080073419,1.7640941017042326,-2.8327382587051155,0.47819627084813976,0.007617091241030455,0.006543981934274233,-0.0002770536837618906
60232 (1999 VL148),59564.50080073435,1.767900944888231,-2.8294635320213746,0.4780572815833968,0.007610278263348931,0.006554923951087105,-0.0002789034992037626
60232 (1999 VL148),59565.0008007345,1.7717043767354204,-2.8261833356069106,0.47791736722531264,0.00760344589270354,0.006565860850610803,-0.0002807540563853268
60232 (1999 VL148),59565.50080073466,1.7755043875476884,-2.8228976720302077,0.47777652740413,0.007596594122585748,0.006576792593476706,-0.0002826053508550872
60232 (1999 VL148),59566.00080073482,1.7793009676236895,-2.8196065438794506,0.47763476175232056,0.007589722946573036,0.006587719140247635,-0.0002844573781473174
60232 (1999 VL148),59566.50080073498,1.7830941072588893,-2.8163099537625604,0.47749206990459214,0.00758283235832938,0.006598640451417667,-0.00028631013378208796
60232 (1999 VL148),59567.00080073514,1.7868837967456055,-2.8130079043072285,0.47734845149789684,0.0075759223516057485,0.006609556487411917,-0.00028816361326531063
60232 (1999 VL148),59567.5008007353,1.7906700263730544,-2.8097003981609507,0.4772039061714365,0.007568992920240622,0.006620467208586331,-0.000290017812088783
60232 (1999 VL148),59568.00080073546,1.7944527864273931,-2.8063874379910634,0.4770584335666712,0.007562044058160545,0.006631372575227438,-0.00029187272573024097
60232 (1999 VL148),59568.50080073562,1.7982320671917644,-2.803069026484776,0.476912033327326,0.007555075759380719,0.006642272547552101,-0.0002937283496534074
60232 (1999 VL148),59569.00080073578,1.8020078589463404,-2.7997451663492052,0.47676470509939584,0.00754808801800562,0.00665316708570726,-0.0002955846793080536
60232 (1999 VL148),59569.50080073595,1.8057801519683692,-2.796415860311417,0.4766164485311568,0.007541080828229669,0.006664056149769644,-0.0002974417101300618
60232 (1999 VL148),59570.00080073611,1.809548936532217,-2.79308111111845,0.47646726327316813,0.007534054184337939,0.006674939699745496,-0.0002992994375414998
60232 (1999 VL148),59570.50080073627,1.8133142029094165,-2.789740921537362,0.47631714897828226,0.007527008080706919,0.0066858176955702595,-0.0003011578569506847
60232 (1999 VL148),59571.00080073644,1.8170759413687116,-2.786395294355261,0.47616610530165204,0.007519942511805335,0.006696690097108293,-0.0003030169637522769
60232 (1999 VL148),59571.5008007366,1.8208341421761032,-2.783044232379336,0.4760141319007345,0.007512857472195026,0.006707556864152543,-0.000304876753327357
60232 (1999 VL148),59572.000800736765,1.8245887955948972,-2.7796877384369028,0.4758612284353012,0.007505752956531883,0.006718417956424247,-0.000306737221043526
60232 (1999 VL148),59572.50080073693,1.8283398918857505,-2.776325815375431,0.4757073945674417,0.00749862895956688,0.006729273333572618,-0.0003085983622550014
60232 (1999 VL148),59573.00080073709,1.8320874213067209,-2.772958466062587,0.4755526299615731,0.007491485476147167,0.006740122955174557,-0.0003104601723027318
60232 (1999 VL148),59573.50080073726,1.8358313741133125,-2.769585693386263,0.47539693428444496,0.0074843225012172524,0.006750966780734359,-0.0003123226465145002
60232 (1999 VL148),59574.00080073743,1.8395717405585268,-2.76620750025462,0.47524030720514554,0.0074771400298202905,0.006761804769683474,-0.0003141857802050553
60232 (1999 VL148),59574.500800737595,1.843308510892912,-2.7628238895961212,0.4750827483951098,0.0074699380570994465,0.006772636881380264,-0.00031604956867623555
60232 (1999 VL148),59575.00080073776,1.8470416753646122,-2.759434864359567,0.47492425752812395,0.007462716578299389,0.0067834630751098315,-0.00031791400721710135
60232 (1999 VL148),59575.50080073793,1.8507712242194216,-2.756040427514136,0.47476483428033445,0.007455475588767882,0.006794283310083894,-0.0003197790911040788
