-853690160.469, 9739783.1551208, 116147.6518011, 1389465.1438026, -1060559.9177451748, -1400.6617864777504, -778047.5961164713
-853690160.462, 9732427.6232605, 116137.8965521, 1384071.2697678, -1016834.4108888601, -1354.277184873008, -745334.988146829
-853690160.454, 9724530.6535034, 116127.3376627, 1378285.1296425, -1044203.6488235025, -1401.6681034019105, -764785.921723365
-853690160.447, 9716764.5834656, 116116.8715506, 1372599.4918823, -1019053.2231421084, -1379.609829140707, -745712.3137583015
-853690160.438, 9708225.7688904, 116105.2638607, 1366353.7084427, -1000788.4763004497, -1365.1923896082305, -731771.1198171858
-853690160.431, 9700751.9353943, 116095.0284281, 1360891.1302376, -1022696.1270923733, -1406.23710109243, -747166.7449670815
-853690160.423, 9692885.3416138, 116084.1703243, 1355146.2179565, -1001357.2110752738, -1386.778375868855, -731025.1231732245
-853690160.416, 9685731.5915527, 116074.2267723, 1349925.7638474, -1019332.2921003544, -1421.7868484985602, -743582.8386924806
-853690160.409, 9678614.7517395, 116064.2653952, 1344736.1035995, -1080899.570552781, -1517.967132941112, -787919.7576210776
-853690160.403, 9671679.8847656, 116054.4931822, 1339682.7979813, -1031338.6809078442, -1460.0213323849512, -751142.0877515784
-853690160.394, 9663144.6862793, 116042.3650961, 1333468.9830284, -983287.5035243521, -1402.5576516764763, -715556.1665597926
-853690160.386, 9654964.0365906, 116030.6497583, 1327518.3718109, -1027227.7423323203, -1476.8878695013007, -746881.5721262324
-853690160.378, 9646709.0090942, 116018.7348423, 1321518.8536568, -1076762.5044054035, -1558.613630643151, -782310.7427179026
-853690160.372, 9639889.2988892, 116008.8290768, 1316565.9759026, -1023869.494298467, -1492.7338186784348, -743285.4336081522
-853690160.364, 9632374.7766113, 115997.836482, 1311112.8143463, -962646.6923847295, -1412.5421004383304, -698334.2170100705
-853690160.357, 9625449.6122742, 115987.6409655, 1306090.9726372, -1048302.3526857382, -1550.5085120131723, -759786.3080820187
-853690160.349, 9616650.2563171, 115974.5788765, 1299716.0305939, -1022243.892413485, -1522.2680712856793, -740324.6586892017
-853690160.341, 9609093.6768494, 115963.284627, 1294245.7540932, -1022650.8129763706, -1535.161188907291, -739933.3681071646
-853690160.333, 9600287.8101501, 115950.0162477, 1287877.0727119, -1037491.1322553823, -1567.316854709411, -750119.4335829621
-853690160.326, 9593531.324707, 115939.7748966, 1282993.97332, -1014910.9003477686, -1545.001993428993, -733135.0217787197
-853690160.318, 9585064.1611633, 115926.8412399, 1276880.0578728, -1033024.8967092742, -1582.3793224080089, -745672.7420222833
-853690160.311, 9578035.9660339, 115916.0392294, 1271808.8928566, -980229.1346100206, -1513.0449317894556, -706918.8917690923
-853690160.302, 9569380.5800781, 115902.6326523, 1265569.416954, -992031.8990353476, -1540.0105220022606, -714942.3884155282
-853690160.296, 9563155.5017395, 115892.9390936, 1261084.7672577, -1016612.9872684018, -1588.221109558515, -732096.2555787069
-853690160.289, 9556164.5996094, 115881.9857597, 1256052.1572533, -1023878.7725490191, -1608.3719302806624, -736837.4790741673
-853690160.283, 9549845.065979, 115872.0302401, 1251505.8715973, -1024480.8544869877, -1617.9659845733704, -736787.9910992571
-853690160.277, 9543870.7433777, 115862.5700321, 1247210.6395264, -1027260.9603148315, -1631.25653003594, -738290.7505658577
-853690160.271, 9537517.9707031, 115852.4552193, 1242646.4086418, -1036724.6655645925, -1656.0334509831105, -744548.3945696136
-853690160.264, 9530393.4344482, 115841.0417757, 1237531.5906334, -979157.4136973592, -1573.8274009183206, -702661.0506631271
-853690160.256, 9522830.6235046, 115828.8478308, 1232106.5029335, -987178.1831325002, -1596.4421817694958, -707874.1924161381
-853690160.249, 9515585.6581421, 115817.0949755, 1226913.4034882, -1040886.9210575683, -1693.7751547217642, -745802.2083573646
-853690160.242, 9508258.1460571, 115805.1348801, 1221665.2286301, -992732.0710824169, -1626.6649980677134, -710671.1873466366
-853690160.233, 9499702.0311584, 115791.0684767, 1215542.7261658, -1027396.9779287515, -1693.2523348114291, -734940.5029405452
-853690160.227, 9492847.2060852, 115779.7361193, 1210641.1315994, -1038407.1034762934, -1722.4888068370085, -742197.2382441969
-853690160.219, 9485164.2713013, 115766.9535332, 1205151.9216537, -984891.0210518839, -1643.169827048809, -703419.2367061957
-853690160.212, 9478073.8548584, 115755.0885954, 1200089.8531113, -1023727.9128065396, -1718.202047909313, -730585.4177067977
-853690160.205, 9470832.1430054, 115742.8988094, 1194923.7703972, -968332.4094737452, -1634.7963657300177, -690518.2221628194
-853690160.197, 9463548.8825684, 115730.5666733, 1189732.0896568, -983185.1954967015, -1668.80145849436, -700611.2307606352
-853690160.191, 9457067.4930725, 115719.5354919, 1185115.1724091, -1032421.4450365423, -1762.2399640588608, -735145.8521787305
-853690160.184, 9450127.3919678, 115707.6575336, 1180175.1851654, -1002218.452536652, -1721.3160682416712, -713046.4449407468
-853690160.176, 9442034.2306213, 115693.7157755, 1174419.4859352, -1034656.0607848747, -1787.3412312075611, -735549.1031142867
-853690160.169, 9434607.5658569, 115680.8474407, 1169141.9591408, -1032958.1515110513, -1794.6302213520462, -733771.2486781095
-853690160.162, 9427572.7564087, 115668.590848, 1164146.6457672, -995890.9924789362, -1739.7629779147167, -706908.1253737415
-853690160.155, 9420665.0340271, 115656.4906578, 1159245.2042618, -996138.8119920278, -1749.7615854985706, -706550.1258855254
-853690160.148, 9413626.8738403, 115644.0942926, 1154254.9871292, -967530.6833775492, -1776.2409366524512, -681982.1275204193
-853690160.141, 9407119.6635132, 115631.6233931, 1149697.4961014, -980859.2926830015, -1967.3337894331564, -682091.3298734345
-853690160.134, 9399894.7866821, 115616.5515051, 1144705.6688309, -1025483.3806979698, -2205.3862047197185, -704844.543591858
-853690160.128, 9393788.3678284, 115602.9533472, 1140534.5089684, -1016390.9257821455, -2351.6948946819466, -689351.7521175228
-853690160.121, 9386681.8141785, 115585.9797249, 1135744.1703415, -954635.5900931106, -2342.559751686818, -640013.3669197957
-853690160.114, 9380423.414032, 115570.1573744, 1131574.2845993, -954510.9841222536, -2530.696772190138, -632242.6324351893
-853690160.108, 9374273.1604614, 115553.0806379, 1127525.0088844, -1046065.0927582937, -3134.4858002757633, -684107.6202405978
-853690160.102, 9367870.6698303, 115532.5436554, 1123365.0172958, -986076.3926685794, -3529.899160797862, -635161.5831589439
-853690160.094, 9360468.0335999, 115503.6618443, 1118632.7097702, -966960.095745019, -4177.012483510142, -612879.551007484
-853690160.087, 9353366.2822266, 115469.8885279, 1114171.832798, -1002870.343324916, -5209.635019349143, -624220.9970018766
-853690160.08, 9346427.9100037, 115430.727272, 1109893.6539116, -1046766.6613388853, -6465.960607919559, -639133.2123385303
-853690160.074, 9339758.3036499, 115385.830966, 1105863.0937233, -1045832.8342629224, -7935.091420209595, -622866.5458913113
-853690160.066, 9331786.1894836, 115319.6355305, 1101173.4860344, -975632.0075018726, -8728.40537738872, -567640.0204103728
-853690160.059, 9325123.8374939, 115254.9050102, 1097348.5015373, -1019523.1367823463, -10772.827315799806, -575933.1694836526
-853690160.052, 9317512.9277954, 115168.8166056, 1093110.4568138, -1019424.5577614504, -12241.19099852366, -560139.8148822633
-853690160.045, 9310851.8343811, 115083.5276241, 1089506.5115433, -983603.2082811795, -13360.97983118439, -523199.741414888
-853690160.038, 9303742.4256592, 114981.7621107, 1085785.6299973, -1013434.7945536019, -15286.287671496108, -521260.5888301007
-853690160.031, 9296663.8091125, 114869.5205297, 1082208.8951149, -1008443.0059982757, -16719.585355893792, -500137.80790638103
-853690160.024, 9289624.2851257, 114747.6889362, 1078783.7312126, -1010245.5056745248, -18120.965109183107, -481786.7430981301
-853690160.017, 9282520.3132629, 114615.825964, 1075463.852684, -990453.6362986023, -19047.856373355724, -451621.6357936582
-853690160.009, 9274767.3766785, 114461.9690924, 1072009.3592987, -1035255.7863713652, -20988.86185417591, -452052.1572195775
-853690160.003, 9268026.7954407, 114321.9831791, 1069135.150074, -1011747.5462365373, -21356.976979911717, -422276.0230737797
-853690159.996, 9261614.7676086, 114184.3306932, 1066519.8165054, -1002714.9634337289, -21746.530979285362, -398965.3816541148
-853690159.99, 9254991.4894409, 114039.2780275, 1063948.5955467, -1029447.4908852256, -22682.974062611895, -389061.64955712785
-853690159.983, 9248231.938446, 113889.4517708, 1061462.0106087, -983300.154733281, -21842.545073490775, -351031.6818097259
-853690159.976, 9241225.230072, 113733.4811258, 1059034.1315804, -1011393.1994412354, -22379.503856554376, -339160.4264954384
-853690159.969, 9234072.3748169, 113576.1374149, 1056713.7449074, -1031277.848500298, -22455.642641690123, -322712.31580690807
-853690159.962, 9226787.4031372, 113419.1034994, 1054516.1788559, -1062497.8506801345, -22522.896727751646, -307654.1648514334
-853690159.955, 9219197.4697571, 113260.8182354, 1052406.6053772, -1022776.4962290092, -20935.965859426145, -271795.4303043155
-853690159.947, 9211445.7703247, 113105.064311, 1050439.2512894, -1025406.3553266906, -20252.789193681852, -250644.56930496285
-853690159.941, 9204841.7211304, 112977.2780085, 1048897.5668259, -1081371.3842501414, -20495.1065735164, -242092.58142350806
-853690159.935, 9198469.2229614, 112859.1213121, 1047534.1199951, -994801.6356230858, -17979.295749483106, -202797.19679002406
-853690159.928, 9191909.2884827, 112743.546958, 1046261.2009468, -976071.9692606556, -16703.572381829723, -180598.21346170062
-853690159.922, 9185780.3925476, 112641.9766712, 1045186.3626823, -1026583.8529907177, -16341.743391045313, -168051.812346117
-853690159.915, 9178563.6866455, 112531.1041069, 1044076.5254631, -1019273.7374490782, -15154.372813228536, -148447.3156965649
-853690159.909, 9172529.8222961, 112444.9696512, 1043256.5458794, -1054067.992565851, -14342.314215182296, -132500.50723385595
-853690159.903, 9165914.9079285, 112358.9968424, 1042486.5240517, -1046297.5291058108, -12917.940212761172, -110851.0737623128
-853690159.896, 9158927.9424438, 112277.0362806, 1041815.4806519, -1015297.5540493297, -11334.912814016174, -88928.1429075532
-853690159.89, 9152716.0281067, 112211.6428461, 1041330.4571762, -1035271.2796045694, -10099.527709236701, -69138.36071340786
-853690159.883, 9145469.4039612, 112145.7423048, 1040916.6811714, -1092598.1545697523, -9155.6446478432, -51703.81836129137
-853690159.877, 9138512.2395935, 112092.6193609, 1040658.3069458, -1101166.3722334981, -7712.856637956171, -31530.100389127118
-853690159.871, 9132255.4463501, 112053.1882973, 1040538.3210793, -1017616.8973306599, -5571.964271841205, -8857.747133158808
-853690159.864, 9125283.2082825, 112020.1837616, 1040543.1561317, -1040220.1254480374, -4198.286765725108, 10208.773497677714
-853690159.858, 9118732.5728149, 111998.6105213, 1040671.0352516, -1020582.4436007217, -2407.53985318384, 32208.142509215144
-853690159.85, 9110995.1163635, 111986.4783506, 1040994.068161, -1028798.7776658864, -896.7175024455847, 52053.48047384731
-853690159.844, 9104329.3300781, 111986.0564241, 1041399.7870064, -1081899.2081572895, 894.2000512844861, 77916.95969316458
-853690159.837, 9096930.4142761, 111998.1029615, 1042006.9895287, -1020809.3863757557, 2394.45456756571, 93376.9940056741
-853690159.83, 9090038.0609741, 112019.5786419, 1042707.0592232, -1037578.6177581854, 3965.7208704562067, 114856.78728987231
-853690159.824, 9083441.8803711, 112049.6573782, 1043500.1290779, -1123456.7883629263, 5939.623460579419, 146127.25931770078
-853690159.818, 9076556.4852295, 112090.8546219, 1044460.5985985, -1053031.5836083358, 6993.835750915508, 156740.99314167496
-853690159.811, 9069752.4577332, 112140.577323, 1045537.7637825, -1006444.6234360365, 8078.471119339654, 169613.25340509648
-853690159.804, 9062466.3219299, 112203.9527245, 1046835.1737938, -1070945.7125077085, 9921.737519593353, 199776.36708775902
-853690159.798, 9055830.1512146, 112269.5600243, 1048134.8588409, -1110170.2032258937, 11629.746613887912, 227217.18939786637
-853690159.792, 9049144.3186646, 112343.5092735, 1049561.772049, -1092499.2197727505, 12676.477275128787, 242037.12713415135
-853690159.786, 9042720.1991272, 112421.6773043, 1051039.295826, -1037575.115291902, 13274.27165292409, 248354.8216926651
-853690159.779, 9035655.8302917, 112516.0749569, 1052790.3875732, -1057048.552541448, 14693.618311145294, 270531.269778104
-853690159.773, 9028978.5558472, 112612.6945105, 1054556.2054291, -1073608.3922748263, 16057.525149905265, 291738.7411592107
-853690159.767, 9022772.4394836, 112708.7666063, 1056291.2769508, -1054383.763969414, 16875.764956449093, 303066.4206655383
-853690159.761, 9016325.9878845, 112815.2030945, 1058192.9917831, -1054916.1955432359, 17922.659809838213, 318762.79817066755
-853690159.755, 9010113.4823608, 112923.8378916, 1060116.419281, -1038509.5039344999, 18662.020260077577, 329045.60502449283
-853690159.749, 9003863.7866821, 113039.1489038, 1062141.566658, -1081070.4396248187, 20517.099863779607, 358851.96475269354
-853690159.743, 8997140.6752319, 113170.042366, 1064422.6301956, -1054064.7013143671, 21078.7412979187, 365968.5713247751
-853690159.736, 8990160.9335022, 113313.1727819, 1066899.1622734, -1020769.4378400041, 21376.357920538474, 368832.2098115678
-853690159.73, 8983870.6608582, 113447.9352636, 1069217.4531441, -1133664.383555193, 24784.92871459138, 425260.3936956993
-853690159.725, 8977690.7182617, 113585.804965, 1071576.9917259, -1113418.3183818748, 25310.673792050926, 432164.40040732524
-853690159.719, 8971623.0179443, 113726.3536167, 1073971.2776222, -1019745.16316478, 24059.59878048213, 408957.1129033454
-853690159.713, 8965453.8122864, 113874.5193014, 1076484.4626503, -1052347.5666735792, 25746.76057490789, 435776.77120810124
-853690159.707, 8958994.8842773, 114035.3138351, 1079200.5834999, -1157609.0037002168, 29296.437651713786, 493955.4155335402
-853690159.702, 8952720.0701904, 114196.7812052, 1081917.990593, -1125031.7073963697, 29393.76906807072, 493858.04398094607
-853690159.696, 8946619.4936523, 114358.6463881, 1084633.0403519, -1002859.6142756151, 27085.37211788603, 453460.12397389836
-853690159.689, 8939682.883728, 114548.8913527, 1087812.9773941, -1109384.729324578, 30854.36022711779, 514985.1088865587
-853690159.684, 8933306.9160461, 114728.8976221, 1090812.8434868, -1150313.4406498917, 32920.22298075661, 547876.2734885744
-853690159.678, 8927029.3930969, 114911.0150299, 1093839.6367798, -1039227.6143527785, 30538.710032282113, 506913.8784281309
-853690159.672, 8920836.221344, 115095.3610649, 1096895.792141, -1016558.7549700176, 30618.922226479506, 507035.6874696349
-853690159.666, 8914830.7239075, 115278.4410162, 1099924.0471382, -1133539.427320848, 35003.4250642875, 578280.2920771387
-853690159.661, 8908367.2454834, 115480.4000425, 1103256.896862, -1159729.9016199878, 36653.26157675554, 604240.7988265164
-853690159.655, 8902073.6518555, 115681.6282568, 1106570.718399, -1028683.0047964805, 33236.9042913113, 546829.6874920643
-853690159.649, 8896023.0857239, 115879.2417212, 1109818.8338165, -1028126.1870591727, 33946.3363523933, 557431.6489754374
-853690159.643, 8889736.1738892, 116088.9830952, 1113259.8785172, -1094648.3986374226, 36947.27234679186, 605552.5645755349
-853690159.637, 8882887.2130737, 116322.6120901, 1117085.5154114, -1103614.9547751532, 38011.935898937794, 621930.4596089062
-853690159.631, 8876492.833374, 116545.1249847, 1120723.0220871, -1072988.2294757632, 37707.08745253345, 615909.9223305539
-853690159.625, 8870011.3921814, 116775.095809, 1124476.4127464, -1149671.244775806, 41149.446328759994, 671129.4401256858
-853690159.62, 8863846.4069214, 116997.7704248, 1128105.47089, -1076508.6179441242, 39268.85580323888, 639481.1917000831
-853690159.613, 8857093.3267517, 117246.320693, 1132150.1644821, -1031123.4772406456, 38289.98584660703, 622662.696553146
-853690159.607, 8850441.789917, 117495.540679, 1136200.093071, -1109319.5810246526, 41925.17324995356, 680846.0068357629
-853690159.601, 8843781.3986816, 117749.4262905, 1140320.373703, -1102988.7220503064, 42389.70775509107, 687510.1936541783
-853690159.595, 8837205.9641724, 118004.2156763, 1144450.1911354, -1097400.4309763766, 42863.249614205764, 694345.2662443507
-853690159.589, 8830612.6322327, 118263.7837734, 1148652.4923973, -1130368.9511302763, 44958.38536184554, 726069.1771458026
-853690159.583, 8823641.4418945, 118543.7200737, 1153163.0821953, -1139524.7466518267, 45724.77834780217, 736814.5612712821
-853690159.576, 8815798.7974854, 118858.2064152, 1158231.090126, -1117440.9307843368, 44777.15953435248, 721643.8722033259
-853690159.569, 8807997.3370667, 119170.5975742, 1163266.0523605, -1083367.117170071, 43352.52329485943, 698780.0237105617
-853690159.562, 8800631.7239685, 119465.1390953, 1168013.9678078, -1114331.599223227, 44525.741303828225, 717797.4015898808
-853690159.555, 8792396.6298523, 119793.9605427, 1173315.25774, -1114148.3647813948, 44452.358486406825, 716721.6333256748
-853690159.547, 8783919.5144348, 120131.9238367, 1178764.7820549, -1087666.6241659962, 43326.71104256267, 698684.8204323066
-853690159.539, 8774994.0582581, 120487.1841593, 1184494.154232, -1077796.004946477, 42867.90439445813, 691393.2142641047
-853690159.531, 8766674.7434082, 120817.811697, 1189827.0959015, -1054591.8362237888, 41884.24569726232, 675627.7457221674
-853690159.524, 8759175.1958008, 121115.4472456, 1194628.5607529, -1119548.9529367296, 44403.71837229082, 716367.7943016327
-853690159.518, 8752120.5942078, 121395.060544, 1199139.8854256, -1117610.936968084, 44259.421631893594, 714150.0271957867
-853690159.51, 8743528.5776672, 121735.0817232, 1204626.7026787, -1046491.8508790948, 41389.08442503943, 667923.9302819017
-853690159.503, 8736423.2314148, 122015.8962183, 1209158.7348251, -1064630.222644071, 42050.41734393608, 678688.5528327548
-853690159.497, 8729688.3725891, 122281.7376299, 1213449.6616325, -1160801.5980489976, 45788.542124349595, 739120.6299061053
-853690159.491, 8722493.6531982, 122565.3571081, 1218028.1563034, -1151916.290038296, 45382.36912999964, 732655.7436211589
-853690159.485, 8715865.4177551, 122826.3244581, 1222241.5047035, -1055208.4709612443, 41517.84543584349, 670356.3654754083
-853690159.478, 8708775.9309998, 123105.0895739, 1226742.7967262, -1049236.5027433063, 41221.31031837091, 665669.7088254291
-853690159.47, 8700126.8852234, 123444.6435232, 1232226.5408134, -1083510.8518432009, 42509.424753480234, 686567.5808285389
-853690159.463, 8692523.2837219, 123742.7303371, 1237041.3006172, -1072056.9117799043, 41999.79564273543, 678436.504324595
-853690159.456, 8685118.0260925, 124032.6431055, 1241724.6913414, -1070573.096616998, 41882.79541461951, 676644.0928797326
-853690159.449, 8677535.1980896, 124329.0919094, 1246514.3572807, -1089466.079559376, 42562.00694848147, 687716.5781992067
-853690159.442, 8669865.5674744, 124628.508605, 1251352.6814613, -1147787.3830473362, 44779.343657006626, 723645.839417742
-853690159.436, 8662613.9489746, 124911.2238894, 1255921.7614746, -1083782.7301913833, 42220.68899628719, 682399.765398939
-853690159.428, 8654692.5462036, 125219.6007071, 1260906.3178749, -1047469.5170114302, 40748.22230053294, 658697.0423691174
-853690159.421, 8646901.9212036, 125522.446641, 1265802.2076874, -1094191.2414166275, 42505.269479697534, 687200.8305150004
-853690159.414, 8639373.9356079, 125814.6718855, 1270527.0875587, -1093452.6272252859, 42421.084840708565, 685932.6325018326
-853690159.408, 8632687.0245361, 126073.9212294, 1274719.3397598, -1099743.481204645, 42611.108477787326, 689095.7081822208
-853690159.402, 8626176.9215393, 126326.0087633, 1278796.2938881, -1099860.8874362973, 42562.49672150934, 688398.5203746427
-853690159.396, 8619488.7326965, 126584.6696882, 1282980.0977135, -1063918.902971574, 41118.09886923607, 665126.6675620631
-853690159.389, 8612346.0904541, 126860.5396175, 1287442.8688889, -1079812.5823249745, 41679.061217000184, 674290.2154508285
-853690159.383, 8605451.1567688, 127126.497961, 1291745.878231, -1095873.739501568, 42241.284160528245, 683482.9085506871
-853690159.376, 8598099.7192993, 127409.676795, 1296328.1545219, -1056455.6560649336, 40666.37791205065, 658093.5895339868
-853690159.369, 8590660.7161255, 127695.8296175, 1300959.2267685, -1092751.3315502582, 42008.75853445458, 679909.3555426826
-853690159.363, 8583893.9394836, 127955.7911367, 1305166.9839249, -1115911.4275004698, 42837.44034341599, 693425.4933057667
-853690159.356, 8576153.8547974, 128252.7168322, 1309973.7661171, -1089360.2362670945, 41748.49561300481, 675915.6941677032
-853690159.347, 8566464.1403809, 128623.7684202, 1315981.6569481, -1045649.4895328088, 40276.567467265, 651744.9510543968
-853690159.34, 8559423.5537109, 128897.1384163, 1320401.6287727, -1027970.6493017656, 40324.58144240067, 651306.3456774554
-853690159.331, 8550016.5766602, 129268.9630308, 1326402.5795975, -1035557.1817771508, 41155.98748250699, 663860.8296350783
-853690159.324, 8542854.6052246, 129555.6355505, 1331023.4235725, -1051006.0446869147, 42341.71178807043, 682063.2912814023
-853690159.317, 8535302.5561829, 129861.7444115, 1335951.4240456, -1033051.1926815911, 42085.19300931246, 677186.8176888422
-853690159.31, 8528391.8284302, 130144.8307009, 1340504.0784149, -1012670.9803960073, 41703.24755355153, 670334.1027353297
-853690159.303, 8521125.1035461, 130445.5923033, 1345336.14048, -1064405.397112217, 44234.734058835755, 710399.5178803417
-853690159.297, 8514554.6729736, 130719.8774767, 1349739.195591, -1005368.8065387113, 41936.98480931524, 673257.7476851211
-853690159.289, 8507050.0016174, 131032.707531, 1354761.7078552, -981207.0924852728, 40872.765665083454, 656259.924532945
-853690159.282, 8499836.4636536, 131332.9732494, 1359583.1633034, -969716.863107372, 40677.7941467015, 652692.0691423386
-853690159.274, 8492504.2625427, 131642.8738613, 1364552.0795555, -952652.5594841283, 40594.65677383905, 650388.7389482697
-853690159.266, 8484594.1053772, 131982.4842348, 1369989.326683, -1022653.3460063925, 44203.06884090227, 707257.7075742538
-853690159.259, 8477164.355072, 132305.924531, 1375161.0193634, -1003148.9470269912, 43905.145496871584, 701680.6047670678
-853690159.252, 8470549.9617615, 132597.1588259, 1379812.8959694, -935788.8720462944, 41521.11669897864, 662751.1023520039
-853690159.243, 8462191.8143311, 132970.2587948, 1385764.9794846, -921371.9120864703, 41296.73349102751, 658568.0709299074
-853690159.236, 8455807.9812927, 133257.9079008, 1390350.0064583, -904599.7589280203, 40932.10057932264, 652198.4699656536
-853690159.229, 8449527.3650818, 133543.3105841, 1394895.7960052, -920960.3967258547, 40910.71689228609, 652939.9256136112
-853690159.222, 8442914.5919495, 133830.6554403, 1399491.1255646, -1027978.1645791202, 43316.31048698529, 694731.8708477467
-853690159.215, 8435135.7335205, 134149.7362871, 1404621.999794, -1068452.347379349, 42576.28916866202, 686594.0389419108
